clip,anger(1),disgust(2),fear(3),happiness(4),neutral(5),sadness(6),surprise(7),contempt(8),anxiety(9),helplessness(10),disappointment(11),single_label
07302.mp4,-1,0.8,0,0,0,0,0,0.82,-1,0,0,8
07303.mp4,0,0.74,0,0,0,-1,0.87,-1,-1,0,0,7
07304.mp4,0,0.73,0,0,0,-1,0,-1,-1,-1,-1,2
07305.mp4,0,0.8,0,0,0,-1,0,-1,-1,-1,0,2
07306.mp4,0,-1,0,0.77,0,-1,0,-1,-1,0.8,0.8,10
07307.mp4,0,-1,0,0,0,-1,0,0,-1,0.78,-1,10
07308.mp4,0,-1,0,0,0,0,0.81,-1,0,0.82,-1,10
07309.mp4,-1,0.66,-1,-1,0,0,0.81,0,0,0,0,7
07310.mp4,0.83,0.8,0,0,0,0,0,-1,0,0,0,1
07311.mp4,0,0,-1,-1,0,0,0.85,-1,-1,-1,0,7
07312.mp4,0,-1,0,0,0,-1,0,-1,-1,0.77,-1,10
07313.mp4,-1,-1,-1,0,0,-1,-1,-1,0.77,-1,0,9
07314.mp4,0.86,0.72,0,0,0,0,0,0,-1,0,-1,1
07315.mp4,0.9,-1,0,0,0,-1,0,0,-1,0,0,1
07316.mp4,0.87,-1,0,0,0,0,0,-1,-1,0,0,1
07317.mp4,0.88,-1,0,0,0,-1,0,0,-1,0,-1,1
07318.mp4,0.79,0.76,0,0,0,0,0,-1,-1,0,0,1
07319.mp4,0.76,-1,0,0,0,0,-1,-1,0.82,-1,-1,9
07320.mp4,-1,-1,-1,0,0,-1,-1,0,0.79,0,0,9
07321.mp4,0,-1,0,0,0,-1,0,-1,0.83,0.73,0.93,11
07322.mp4,0,0,-1,0,0,0.91,0,0,-1,-1,-1,6
07323.mp4,-1,0.72,0,0,0,-1,0,-1,-1,0.7,-1,2
07324.mp4,0.85,0.75,0,0,0,0,0,-1,-1,0,-1,1
07325.mp4,-1,0,0,0,0,-1,0.8,-1,-1,-1,-1,7
07326.mp4,0,-1,-1,0,0,-1,-1,-1,0.86,0.6,0,9
07327.mp4,-1,-1,0,0,0,0.9,0,0,-1,-1,0,6
07328.mp4,-1,0.84,0,0,0,0,0,0.7,-1,0,-1,2
07329.mp4,0.89,0.66,0,0,0,-1,0,-1,-1,0,-1,1
07330.mp4,0.84,-1,-1,0,0,0.83,-1,0,0.78,0,0,1
07331.mp4,-1,-1,0,0,0,0.84,0,0,-1,0.65,-1,6
07332.mp4,0,0,0,0,0,0.77,0,0,-1,0.82,0.83,11
07333.mp4,0,-1,0,0,0,0.9,0,0,-1,-1,0,6
07334.mp4,0,-1,0,-1,0,0.91,0,0,-1,0.57,-1,6
07335.mp4,-1,-1,0,0,0,0,0,0.8,-1,-1,-1,8
07336.mp4,-1,0.9,0,0,0,-1,0,-1,-1,-1,-1,2
07337.mp4,0,-1,0,-1,0,-1,0,-1,-1,0.84,0.83,10
07338.mp4,0.89,0.76,0,0,0,0,0,-1,-1,-1,0,1
07339.mp4,-1,-1,0,0,0,0,0.9,-1,-1,-1,0,7
07340.mp4,-1,0.68,0,0,0,0,0,-1,0,0.8,-1,10
07341.mp4,0,-1,-1,0,0,0.9,0,0,-1,-1,-1,6
07342.mp4,0.85,-1,0,0,0,-1,0,-1,-1,0.78,-1,1
07343.mp4,0,-1,-1,0,0,0.86,0,0,-1,-1,0,6
07344.mp4,0,-1,-1,0,0,0.9,0,0,-1,-1,0,6
07345.mp4,0,0,0.87,0,0,-1,-1,0,-1,-1,0,3
07346.mp4,-1,0.76,0,0,0,0,-1,-1,0,0,0,2
07347.mp4,0.89,0.73,0,0,0,0,0,-1,-1,0,0,1
07348.mp4,0.8,0.8,0,-1,0,0,0,-1,-1,-1,0,1
07349.mp4,-1,0.82,0,0,0,0,-1,-1,-1,-1,-1,2
07350.mp4,0,-1,0,0,0,0,0,-1,0.73,0.82,-1,10
07352.mp4,-1,0.84,0,0,0,0,-1,-1,-1,0.72,0,2
07353.mp4,0,-1,-1,0.69,0,-1,0.84,-1,-1,-1,0,7
07354.mp4,0,0,0,0.77,0,0,0.91,0,0,0,0,7
07355.mp4,0,0,-1,0.79,0,0,0.92,-1,0,-1,0,7
07356.mp4,0,0,0,0,0,0.84,0,0,0.8,0.6,-1,6
07357.mp4,0,-1,-1,0,0,0,0.87,-1,-1,-1,0,7
07358.mp4,0,0,0,0,0,0.85,0,0,-1,-1,-1,6
07359.mp4,-1,0.76,0,0,0,-1,0,-1,-1,-1,-1,2
07360.mp4,-1,-1,0,0,0,-1,0.9,-1,-1,0,-1,7
07362.mp4,0,-1,0,0,0,0.85,0,-1,-1,-1,0.77,6
07363.mp4,-1,-1,0.87,0,0,-1,0,0,-1,-1,-1,3
07364.mp4,0,-1,-1,0,0,-1,0.9,0.88,-1,0,-1,7
07365.mp4,0,-1,0,0,0,0.84,0,0,-1,-1,0,6
07366.mp4,0,0,0,-1,0,0.81,0,0,-1,-1,-1,6
07367.mp4,0,0,-1,0,0,0,0.87,0,-1,-1,0,7
07368.mp4,0,-1,-1,0,0,0.81,0.9,0,-1,0,0,7
07369.mp4,0,-1,-1,0,0,-1,0,-1,0.89,-1,0,9
07370.mp4,0,-1,0,0,0,0.89,0,0,-1,-1,0,6
07371.mp4,0,-1,0,-1,0,0.85,0,0,-1,-1,0,6
07372.mp4,0,0,0.86,0,0,0,0.7,0,0,0,0,3
07373.mp4,0,0,0,0,0,0.88,-1,0,-1,0.73,-1,6
07374.mp4,0,0,0,0,0,0.86,0,0,-1,-1,0,6
07375.mp4,0.77,0.7,0,0,0,0,-1,-1,-1,0,-1,1
07377.mp4,0,0,0,0.78,0,0,0.85,0,0,0,0,7
07378.mp4,0,-1,0,0,0,0.88,0,0,0.68,-1,0,6
07379.mp4,0.81,0.71,0,0,0,-1,0,-1,0,0,-1,1
07380.mp4,-1,0.73,0,0,0,0,0,-1,0.82,0,0,9
07381.mp4,0,-1,0,0,0,0.82,-1,0,-1,-1,-1,6
07382.mp4,0.7,0.72,0,0,0,0,-1,-1,-1,-1,0,2
07383.mp4,-1,-1,-1,0,0,-1,0.78,0,0.77,-1,0,7
07384.mp4,0,-1,-1,0,0,0.76,-1,0,0.82,0.6,0,9
07385.mp4,0.8,0.7,0,0,0,0,0,0,0.8,-1,-1,9
07386.mp4,-1,-1,-1,0,0,0.8,0,-1,0.85,-1,-1,9
07387.mp4,0,-1,0.77,0,0,-1,0,0,0.79,-1,0,9
07389.mp4,0,-1,-1,0,0,0,0.84,0,0.7,-1,0,7
07390.mp4,0,-1,0,-1,0,0,0,0.76,0,-1,0,8
07391.mp4,-1,0.83,0,0,0,-1,0,0.68,-1,0,0.77,2
07392.mp4,0,0,0.79,0,0,0,0.92,0,0.65,0,0,7
07393.mp4,0.81,0.71,0,0,0,0,0,-1,-1,0,0,1
07394.mp4,0,0.7,0,0,0,-1,0,0,0.87,-1,0,9
07395.mp4,-1,-1,-1,0,0,-1,0,-1,0.81,-1,0,9
07397.mp4,0,-1,-1,0,0,0.86,0,0,0.72,-1,0,6
07398.mp4,0.87,0.62,0,0,0,0,0,0,-1,0,-1,1
07399.mp4,0,-1,0,0,0,0.7,0,-1,0.82,0.66,0,9
07400.mp4,0,0,0.86,0,0,0,0.91,0,0,0,0,7
07401.mp4,-1,0.76,0,0,0,0,-1,0.78,-1,-1,0,8
07402.mp4,0.9,0.77,0,0,0,0,0,-1,-1,0,0,1
07403.mp4,0,-1,0.7,0,0,0.75,-1,0,0.8,-1,0,9
07404.mp4,-1,0.81,0,0,0,0,0,-1,-1,0.72,0,2
07405.mp4,0.89,0.6,0,0,0,0,0,-1,-1,0,-1,1
07406.mp4,0,0,0,0,0,-1,0,0,0.84,0.72,0,9
07407.mp4,0,0,-1,0,0,0.93,-1,0,-1,0.7,-1,6
07409.mp4,0.88,-1,0,0,0,-1,-1,-1,-1,0,-1,1
07411.mp4,0,-1,0,-1,0,0.93,0,0,-1,0.66,0,6
07412.mp4,-1,-1,-1,0,0,-1,0.77,0,-1,0,0,7
07413.mp4,-1,0.8,0,0,0,0,0,0.78,0,-1,0,2
07414.mp4,0,0,0.68,0,0,0,0.92,0,-1,0,0,7
07415.mp4,-1,-1,0,-1,0,0,0,0.77,0,0,0,8
07416.mp4,0,-1,-1,0,0,-1,0.82,0,0.78,-1,0,7
07417.mp4,0,0,-1,-1,0,-1,-1,0,0.78,-1,-1,9
07418.mp4,0,0,0,0,0,0.9,0,0,-1,-1,-1,6
07419.mp4,0.88,-1,0,0,0,0,0,-1,0.73,-1,-1,1
07420.mp4,0,-1,-1,-1,0,-1,0.73,0,-1,-1,0,7
07422.mp4,0.86,0.78,0,0,0,0,0,-1,-1,0,-1,1
07423.mp4,0,0,0.8,0,0,-1,0.9,0,-1,0,0,7
07424.mp4,-1,-1,0,-1,0,0,0,-1,-1,0.74,-1,10
07425.mp4,0,0,-1,0,0,0.76,-1,0,0.75,0.7,-1,6
07426.mp4,0.77,0.62,0,0,0,0,0,0,0.77,-1,-1,9
07427.mp4,0,0,0,0,0,0.89,0,0,-1,-1,-1,6
07428.mp4,0,0.8,0,0,0,0,0,0.8,0,-1,0,2
07429.mp4,0,0,0,0.67,0,0,0.88,0,0,0,0,7
07430.mp4,0.62,0.85,0,0,0,0,0,-1,-1,0,0,2
07431.mp4,-1,0,-1,0,0,-1,0,0,0.73,0.72,-1,9
07432.mp4,0.74,0.8,0,0,0,0,0,-1,-1,-1,0,2
07433.mp4,0.87,-1,0,0,0,0,0,0.7,-1,0,0,1
07434.mp4,0,-1,0,0,0,-1,-1,0,0.72,0.78,-1,10
07435.mp4,0,0,-1,0.78,0,0,0.86,0,0,0,0,7
07436.mp4,0.7,0.81,0,0,0,0,-1,-1,-1,0,0,2
07437.mp4,0.8,0.72,0,0,0,0,0,-1,-1,-1,-1,1
07438.mp4,0,0.87,-1,0,0,0,-1,-1,0,-1,0,2
07439.mp4,0,0,0,0,0,0.92,0,0,-1,-1,-1,6
07440.mp4,0,-1,0.66,0,0,0,-1,0,0.74,0,0,9
07441.mp4,0.81,-1,-1,0,0,-1,0,0,0.8,0,0,1
07442.mp4,0,0.82,-1,0,0,-1,-1,-1,-1,-1,0,2
07443.mp4,0.85,0.66,0,0,0,0,0,-1,0,0,0,1
07445.mp4,0.9,0.65,0,0,0,0,0,0,-1,0,0,1
07447.mp4,-1,0.82,0,-1,0,0,0,0.86,0,0,-1,8
07448.mp4,-1,-1,0,0,0,-1,-1,-1,0.85,0.77,0,9
07449.mp4,-1,0,0,0,0,-1,0,-1,-1,0.79,-1,10
07450.mp4,0,-1,0,0,0,0.67,0,0,-1,0.8,0.82,11
07451.mp4,0.84,-1,0,0,0,-1,0,0,-1,0,-1,1
07452.mp4,0,0,-1,0,0,0.77,0,0,0.79,-1,0,9
07453.mp4,0.9,0.68,0,0,0,0,0,0,-1,0,0,1
07454.mp4,0.79,0.8,0,0,0,0,0,-1,-1,-1,0,2
07455.mp4,0,-1,-1,0,0,0.91,0,0,-1,-1,0,6
07456.mp4,0,-1,0,0,0,0,0,-1,0.76,0.75,0,9
07457.mp4,0.84,0.8,0,0,0,0,0,0.72,-1,0,0,1
07458.mp4,-1,-1,0,0,0,0,0.78,-1,-1,-1,-1,7
07459.mp4,0.75,0.7,0,0,0,0,-1,-1,-1,0,0,1
07460.mp4,-1,0.86,0,0,0,-1,-1,0.74,-1,-1,0,2
07461.mp4,0.73,-1,-1,0,0,-1,0,0,0.88,-1,0,9
07462.mp4,0.8,0.9,0,0,0,-1,0,-1,-1,-1,0,2
07463.mp4,0,-1,0,0,0,0.89,0,0,-1,-1,-1,6
07464.mp4,0,-1,-1,0,0,-1,0.82,0,-1,-1,0,7
07465.mp4,-1,0.78,0,0,0,-1,0,-1,-1,0.82,0,10
07466.mp4,-1,-1,0,0,0,0.91,0,0,-1,-1,0,6
07467.mp4,0.75,0.78,-1,0,0,-1,-1,-1,0.73,0,-1,2
07468.mp4,0,-1,-1,-1,0,0,0.83,-1,-1,0,0,7
07469.mp4,0,0,0.76,0,0,0,0.71,0,-1,-1,0,3
07470.mp4,0.94,0.8,0,0,0,0,0,0,-1,0,0,1
07471.mp4,0.84,0.76,0,0,0,0,0,-1,-1,0,0,1
07472.mp4,-1,0.89,0,0,0,0,-1,0.72,-1,-1,0,2
07473.mp4,0.92,0.66,0,0,0,0,0,0,-1,0,0,1
07474.mp4,-1,-1,0,0,0,0.9,0,0,-1,-1,0,6
07475.mp4,-1,0,0,0,0,0.86,0,0,-1,-1,0,6
07476.mp4,0,-1,0,0,0,0.91,0,0,-1,-1,-1,6
07477.mp4,0,-1,0,-1,0,0.89,0,0,-1,-1,-1,6
07478.mp4,-1,0.82,0,0,0,0,0,-1,0.7,-1,-1,2
07479.mp4,-1,0,-1,0,0,0.84,0,0,0.82,0.75,-1,6
07480.mp4,-1,-1,0.78,0,0,0,0.82,0,-1,0,0,7
07481.mp4,-1,0,-1,0,0,0,0.9,0,-1,0,0,7
07482.mp4,-1,-1,0.77,0,0,0.83,0,0,-1,-1,0,6
07483.mp4,0,0,0,0,0,0.88,0,0,-1,-1,-1,6
07484.mp4,0,0,-1,0,0,0,0.91,0,0.6,0,0,7
07485.mp4,0,0,-1,0,0,0,0.85,-1,0.7,0,0,7
07486.mp4,0,-1,0,0,0,0.78,0,0,0.82,-1,-1,9
07487.mp4,0.64,-1,0,0,0,-1,0,0,0.86,-1,-1,9
07488.mp4,0,0,0.73,0,0,-1,0.83,0,-1,0,0,7
07489.mp4,-1,-1,-1,0,0,-1,0.86,0,-1,0,0,7
07490.mp4,0.7,-1,-1,0,0,-1,-1,0,0.8,-1,0,9
07491.mp4,0,0.72,0,0,0,0.79,0,-1,0.7,-1,-1,6
07492.mp4,0,-1,0,0,0,0.91,0,0,-1,-1,0,6
07493.mp4,-1,-1,0,0,0,-1,0,0,0.86,-1,0,9
07494.mp4,0.82,0.76,0,0,0,0,0,-1,-1,0,0,1
07495.mp4,-1,-1,-1,0,0,-1,0.78,-1,0,-1,0,7
07496.mp4,0,-1,0,0,0,0.93,0,0,-1,-1,0,6
07497.mp4,0.84,-1,0,0,0,0.83,0,-1,-1,0,-1,1
07498.mp4,-1,-1,0,0,0,0.89,0,0,-1,-1,0,6
07499.mp4,-1,-1,0,0,0,-1,0,0,0.74,-1,-1,9
07500.mp4,-1,0.87,0,0,0,-1,0,-1,0.78,-1,0,2
07501.mp4,0,0,0,0,0,0.91,0,0,-1,0.62,0,6
07502.mp4,-1,-1,0,0,0,-1,0,0,0.81,0.67,-1,9
07503.mp4,0,-1,0,-1,0,0,0,0.83,-1,-1,0,8
07504.mp4,-1,0,0,0,0,-1,0,-1,0.73,0.68,0.82,11
07505.mp4,0,-1,0,0,0,0.92,0,0,-1,-1,-1,6
07506.mp4,-1,-1,0,0,0,0.93,0,0,-1,-1,-1,6
07507.mp4,0.71,0.69,0,0,0,-1,0,-1,-1,0,0,1
07508.mp4,0,-1,-1,0,0,-1,0.78,0,0.72,-1,0,7
07509.mp4,0,-1,0,0,0,0.94,0,0,-1,-1,0,6
07510.mp4,0,-1,-1,-1,0,0,0.85,0,-1,0,0,7
07511.mp4,-1,-1,0.75,0,0,-1,0,-1,0.75,-1,0,9
07512.mp4,0,-1,0,0,0,0.89,0,0,-1,0.62,-1,6
07513.mp4,0,0.78,0,-1,0,-1,0,0.77,0,-1,0,2
07514.mp4,-1,-1,0,0,0,0.83,0,0,0.77,-1,-1,6
07515.mp4,0,-1,-1,0,0,-1,0.78,-1,0.78,-1,0,7
07516.mp4,-1,0.73,0,0,0,0,0,-1,-1,0.72,-1,2
07517.mp4,0.73,-1,0,0,0,0,-1,-1,0.7,-1,0,1
07518.mp4,0,-1,0.68,0,0,0,0.78,0,-1,-1,0,7
07519.mp4,-1,0.81,0,0,0,-1,-1,-1,-1,0,-1,2
07520.mp4,0,-1,0,0,0,0.85,-1,0,-1,-1,0,6
07521.mp4,-1,-1,0,0,0,-1,-1,0,0.78,-1,-1,9
07523.mp4,0.71,0.73,0,0,0,0,0,-1,-1,-1,-1,2
07524.mp4,-1,-1,0,0,0,0.87,0,0,-1,-1,0,6
07525.mp4,-1,0.77,0,0,0,-1,0,-1,-1,-1,-1,2
07526.mp4,0.87,-1,0,0,0,-1,0,0,-1,-1,-1,1
07527.mp4,0.68,0.69,0,0,0,0,0,-1,-1,0,0,2
07528.mp4,0,-1,0,0,0,0.88,0,0,-1,-1,-1,6
07529.mp4,0,-1,0,0,0,-1,0.75,-1,0.62,0,0,7
07530.mp4,-1,-1,-1,0,0,0.78,0,-1,-1,-1,0,6
07531.mp4,0,0.76,0,0,0,0,0,0.82,-1,-1,-1,8
07532.mp4,-1,-1,0,0.73,0,-1,0.78,0,0,0,0,7
07533.mp4,-1,-1,0,0,0,0,-1,-1,-1,0.74,-1,10
07534.mp4,-1,-1,0,0,0,-1,0,-1,-1,0.66,0,10
07535.mp4,-1,-1,-1,0,0,0,0.74,0,0.79,-1,0,9
07536.mp4,-1,0.83,0,0,0,-1,0,0.68,-1,0,-1,2
07537.mp4,0,-1,0,0,0,-1,-1,-1,0.88,-1,-1,9
07538.mp4,0,-1,0,0,0,0.85,0,0,-1,-1,0,6
07539.mp4,0,0,0.87,0,0,0.68,-1,0,-1,0,0,3
07540.mp4,0,-1,0.87,-1,0,-1,0.74,0,-1,0,0,3
07541.mp4,-1,0.76,0,0,0,-1,0,-1,0.73,-1,0.75,2
07542.mp4,0.84,-1,0,0,0,-1,0,0,-1,0,-1,1
07543.mp4,0,0,0.71,0,0,-1,-1,0,0.7,-1,0,3
07544.mp4,0,-1,0,0,0,0.84,-1,-1,-1,-1,-1,6
07545.mp4,0,0,0.65,0,0,0,0.78,0,-1,0,0,7
07546.mp4,0,0,0.66,0,0,0,0.89,0,-1,0,0,7
07547.mp4,0,-1,0,0,0,-1,0,0,0.84,-1,0,9
07548.mp4,0.76,0.67,0,0,0,0,0,0,-1,0,-1,1
07549.mp4,-1,0.67,0,0,0,-1,0,-1,-1,-1,0,2
07550.mp4,0.84,0.65,0,0,0,-1,0,-1,-1,0,-1,1
07551.mp4,-1,-1,-1,0,0,0,0.81,-1,0.68,0,0,7
07552.mp4,-1,0.8,0,0,0,0,0,-1,-1,-1,-1,2
07553.mp4,-1,-1,0,0,0,-1,0,0,0.75,0.73,-1,9
07554.mp4,0.85,-1,0,0,0,0,0,0,-1,-1,0,1
07555.mp4,0,-1,0,0,0,0.85,0,0,-1,-1,0,6
07556.mp4,0.89,-1,0,0,0,-1,-1,-1,-1,0,0,1
07557.mp4,0,0.78,0,-1,0,0,0,-1,-1,-1,-1,2
07558.mp4,0,0,0,0,0,0.87,0,0,-1,-1,0.7,6
07559.mp4,0,0.76,0,0,0,-1,0,-1,0.9,0.68,-1,9
07560.mp4,0.85,-1,0,0,0,-1,0,0,-1,0,-1,1
07561.mp4,0.85,-1,0,0,0,0.87,0,0,-1,0,0,6
07562.mp4,-1,-1,-1,0,0,0,-1,0,0.89,-1,0,9
07563.mp4,0.81,0.75,0,0,0,0,0,0,-1,-1,-1,1
07564.mp4,0.89,0,-1,0,0,-1,-1,0,0.73,0,0,1
07565.mp4,0,-1,0,0,0,0.84,-1,0,0.77,-1,0,6
07566.mp4,0.85,0.72,0,0,0,0,0,0,0.72,0,-1,1
07567.mp4,-1,-1,-1,0,0,0.79,-1,0,-1,0,0,6
07568.mp4,0.85,0.73,0,0,0,0,0,-1,-1,0,0,1
07569.mp4,0.86,-1,0,0,0,-1,0,-1,-1,0,-1,1
07570.mp4,-1,-1,0,0,0,0.87,0,0,0.8,-1,-1,6
07571.mp4,0.91,-1,0,0,0,0.8,0,0,-1,0,0,1
07572.mp4,-1,-1,0,0,0,0.9,0,0,-1,-1,-1,6
07573.mp4,-1,0.82,0,0,0,0,0,-1,0.65,0.77,-1,2
07574.mp4,-1,0.82,0,0,0,-1,0,0.9,-1,-1,-1,8
07575.mp4,-1,0.79,0,0,0,0,0,0.8,-1,0,-1,8
07576.mp4,0.86,0.69,0,0,0,0,0,-1,-1,0,-1,1
07577.mp4,0,0.81,-1,0,0,-1,0,-1,0.68,-1,0,2
07578.mp4,0,0,0.76,0,0,0,0.78,0,-1,0,0,7
07579.mp4,0.81,0,0.74,0,0,0,0.73,0,-1,0,0,1
07580.mp4,-1,-1,0,0,0,0,-1,-1,0.79,-1,0,9
07581.mp4,-1,-1,0,0,0,-1,-1,-1,0.77,-1,0,9
07582.mp4,0,0.72,0,0,0,-1,-1,-1,-1,0,0,2
07583.mp4,-1,0.76,0,0,0,0,-1,0.74,-1,-1,0,2
07584.mp4,0.81,-1,0,0,0,-1,0,0.78,0,0,-1,1
07585.mp4,0,0,0,0,0,0.89,0,0,-1,-1,-1,6
07586.mp4,-1,0.79,0,0,0,0,0,0.72,-1,0,-1,2
07587.mp4,0,0,0,0,0,0.9,0,0,-1,-1,-1,6
07588.mp4,0,-1,0.7,0,0,0,0.82,0,0.8,0,0,7
07589.mp4,-1,0.68,0,0,0,0,-1,-1,-1,-1,-1,2
07590.mp4,0,0,0,0.62,0,0,0.79,-1,0,0,0,7
07591.mp4,0.91,-1,0,0,0,0,-1,0,-1,0,-1,1
07592.mp4,0,0,0,-1,0,0.79,0,0,0,0.72,-1,6
07593.mp4,0.82,0.73,0,0,0,0,-1,0,-1,0,-1,1
07595.mp4,0,-1,0,0,0,-1,0,0,0.76,0.68,-1,9
07596.mp4,-1,-1,0,0,0,0.77,0,-1,0.77,-1,0,9
07597.mp4,0,-1,-1,0,0,0.94,0,0,-1,-1,0,6
07598.mp4,0,-1,0,0,0,0.88,0,0,-1,0.73,0,6
07599.mp4,-1,0.72,0,0,0,-1,0,-1,-1,-1,-1,2
07600.mp4,0,0,-1,-1,0,0,0.8,-1,-1,0,0,7
07601.mp4,0,0,0,0.75,0,0,0.85,0,0,0,0,7
07602.mp4,0.75,0.68,-1,0,0,0,-1,0,0.84,0,0,9
07603.mp4,0,-1,-1,0,0,0.85,0,0,0.7,-1,-1,6
07604.mp4,0,0,0,0,0,0.77,-1,0,-1,0.64,-1,6
07605.mp4,-1,-1,-1,0,0,0.91,-1,0,-1,-1,0,6
07606.mp4,-1,-1,-1,0,0,0.89,0,0,-1,-1,0,6
07607.mp4,0,-1,-1,0,0,0.73,0,0,0.87,-1,0,9
07608.mp4,0,0,0,0,0,0.86,0,0,-1,-1,-1,6
07609.mp4,0,0,0,0,0,0.8,0,0,-1,-1,-1,6
07610.mp4,-1,-1,0,0,0,0,-1,0,0.83,-1,0,9
07611.mp4,0.86,0.66,0,-1,0,0,0,-1,-1,0,-1,1
07612.mp4,-1,0.74,0,0,0,0,0,-1,-1,-1,-1,2
07613.mp4,0,-1,0,0,0,0.83,0,0,-1,0.76,0,6
07614.mp4,0.84,0.76,0,0,0,0,-1,-1,-1,0,0,1
07615.mp4,0.73,0.71,0,0,0,0,0,-1,-1,0,0,1
07616.mp4,-1,-1,0,0,0,-1,0,-1,0.83,0.72,-1,9
07617.mp4,0,0,0,0,0,-1,0,0,0.7,0.73,0.85,11
07618.mp4,0.83,-1,0,-1,0,0,0,0.77,0,0,0,1
07619.mp4,0.88,-1,0,0,0,0,0,0,-1,0,-1,1
07620.mp4,-1,-1,0,0,0,0.82,0,-1,-1,-1,0.8,6
07621.mp4,0.88,0.65,0,0,0,0,0,-1,-1,0,0,1
07622.mp4,0.8,-1,0,0,0,0.87,0,0,-1,0,-1,6
07623.mp4,0,0.86,0,0,0,-1,0,-1,-1,0,-1,2
07624.mp4,0.83,-1,0,0,0,0.87,-1,0,-1,-1,0,6
07625.mp4,0,0,0,0,0,0.85,0,0,0.68,-1,0,6
07626.mp4,0.79,0.64,0,0,0,0,0,-1,-1,0,-1,1
07627.mp4,0,0.76,-1,0,0,0.9,0,0,-1,-1,0,6
07628.mp4,0.87,0.68,0,0,0,0,0,0,-1,0,-1,1
07629.mp4,0,-1,0,-1,0,0,-1,0.87,-1,0.82,-1,8
07630.mp4,-1,0.8,0,0,0,0,0,-1,-1,0,0,2
07631.mp4,0,-1,-1,0,0,0.88,0,0,-1,-1,0,6
07632.mp4,0.8,-1,0,0,0,0,0.77,0,-1,0,-1,1
07633.mp4,0.73,0.74,0,0,0,0,-1,0.9,-1,0,-1,8
07634.mp4,0.87,0.66,0,0,0,0,0,-1,-1,0,-1,1
07635.mp4,0,0,-1,0,0,0.89,-1,0,-1,-1,-1,6
07636.mp4,0.95,0.66,0,0,0,0,0,0,-1,0,0,1
07637.mp4,0.8,0.64,0,0,0,0,0,-1,-1,0,-1,1
07638.mp4,0,-1,-1,0,0,0,0.84,-1,-1,0,0,7
07639.mp4,0.84,-1,0,0,0,0,0,-1,-1,0,-1,1
07640.mp4,-1,-1,0,0,0,-1,0,-1,0.8,0.75,0.63,9
07641.mp4,0,0,-1,0,0,0.74,-1,0,0.84,-1,0,9
07642.mp4,0.92,0.68,0,0,0,0,0,0,-1,0,0,1
07643.mp4,0.93,0.68,0,0,0,0,0,0,-1,0,-1,1
07644.mp4,0.96,0.62,0,0,0,-1,0,0,-1,0,0,1
07645.mp4,0,0,-1,0,0,0,0.91,0,-1,0,0,7
07646.mp4,0.78,-1,0,0,0,0.84,0,0,-1,-1,0,6
07647.mp4,0,0,-1,0,0,0,0.95,-1,-1,0,0,7
07648.mp4,0.83,-1,0,0,0,0.58,0,0,-1,0,0,1
07649.mp4,0.75,0.72,0,0,0,0,0,-1,-1,0,-1,1
07650.mp4,-1,-1,0,0,0,-1,0,-1,-1,0.76,-1,10
07651.mp4,0,0,-1,0,0,0.86,0,0,-1,-1,0,6
07652.mp4,0.85,0.62,0,0,0,0,0,0,-1,0,-1,1
07653.mp4,0.88,0.67,0,0,0,0,0,0,-1,0,-1,1
07654.mp4,-1,0.85,0,0,0,0,0,0.79,0,0,0,2
07655.mp4,0,-1,0,0,0,0.74,0,0,0.86,-1,0,9
07656.mp4,0,-1,0,0,0,-1,0,0,0.82,0.71,0,9
07657.mp4,0,0.73,0,0,0,0,0,-1,-1,-1,-1,2
07658.mp4,0,-1,0,0,0,0.84,0,0,-1,-1,0,6
07659.mp4,0,-1,-1,0,0,0.77,0,0,0.87,-1,-1,9
07660.mp4,0.85,-1,0,-1,0,0,0,0,-1,-1,0,1
07661.mp4,0,0.76,-1,-1,0,-1,0.74,-1,-1,0,-1,2
07662.mp4,0,-1,0,0,-1,-1,0,0,0.82,0.82,0.73,9
07663.mp4,0,0,0,0,0,0.91,0,0,-1,-1,-1,6
07664.mp4,0,-1,-1,0,0,-1,0.89,0,-1,0,0,7
07665.mp4,0,0,0,0,0,0.85,0,0,-1,-1,-1,6
07666.mp4,-1,-1,0,0,0,-1,0,-1,-1,0.76,0.97,11
07667.mp4,0,0,0,0,0,0.89,0,0,-1,0.65,-1,6
07668.mp4,-1,0.84,0,0,0,-1,0,0.71,-1,0,-1,2
07669.mp4,0,-1,0,0,0,-1,0,-1,-1,0.72,-1,10
07670.mp4,0.71,0.78,0,0,0,0,0,-1,-1,0,-1,2
07671.mp4,0,0,0,0,0,0.86,0,0,-1,0.67,-1,6
07672.mp4,0,-1,0,0,0,0.91,0,0,-1,-1,-1,6
07673.mp4,-1,-1,-1,0,0,0.8,0,0,0,-1,0,6
07674.mp4,0,-1,-1,0,0,-1,-1,-1,0.83,0,0,9
07675.mp4,-1,-1,0,0,0,-1,-1,0,-1,0.65,-1,10
07676.mp4,0,0,-1,0,0,0.82,0,0,-1,-1,0,6
07677.mp4,0,-1,0,0,0,0.7,0,0,-1,0.82,0.82,11
07678.mp4,0,-1,-1,0.75,0,-1,-1,-1,-1,-1,0,4
07679.mp4,0,-1,-1,0,0,-1,0.91,0,-1,0,0,7
07680.mp4,0.72,-1,0,0,0,0,0.86,0,-1,0,-1,7
07681.mp4,0,-1,0,0,0,0.88,0,0,-1,0.76,0,6
