clip,anger(1),disgust(2),fear(3),happiness(4),neutral(5),sadness(6),surprise(7),contempt(8),anxiety(9),helplessness(10),disappointment(11),multi_label
09250.mp4,0,-1,-1,0,0,0,0.89,-1,0.7,-1,-1,"7,9"
09253.mp4,-1,0.74,0,0,0,0,0,0.82,-1,0,0,"2,8"
09254.mp4,0,0,0,0.73,0,0,0.81,-1,0,0,0,"4,7"
09255.mp4,0.82,0.8,0,0,0,0,-1,-1,-1,0,-1,"1,2"
09256.mp4,0.89,0.72,0,0,0,0,0,-1,0,0,-1,"1,2"
09257.mp4,0,-1,-1,0,0,0.83,-1,0,0.88,-1,0,"6,9"
09258.mp4,-1,-1,0.88,0,0,-1,0.89,0,-1,0,0,"3,7"
09259.mp4,0,-1,0,0,0,0.8,-1,0,0.85,0.77,-1,"6,9,10"
09261.mp4,0.9,0.88,0,0,0,-1,0,0,-1,-1,-1,"1,2"
09263.mp4,0,0,-1,0,0,0.83,0.84,0,-1,-1,0,"6,7"
09264.mp4,0,0,0.92,0,0,0,-1,-1,0.77,-1,0,"3,9"
09265.mp4,0,0,0,0.93,0,-1,0.91,0,0,0,0,"4,7"
09270.mp4,0,0,0,0,0,0.95,0,0,0,0.74,0,"6,10"
09271.mp4,0,0,0,0,0,0.95,0,0,-1,0.77,-1,"6,10"
09272.mp4,0.89,0.72,0,0,0,0,0,-1,-1,0,-1,"1,2"
09273.mp4,-1,0.8,0,0,0,0,-1,-1,0.93,-1,-1,"2,9"
09275.mp4,-1,0.89,-1,0,0,0,-1,0.84,-1,0,-1,"2,8"
09276.mp4,0,0.91,0,0,0,0,-1,0.76,-1,0,-1,"2,8"
09279.mp4,0,0,0,0,0,-1,-1,-1,0.82,0.88,0.8,"9,10,11"
09280.mp4,0,0,-1,0,0,0.88,-1,0,0.89,-1,0,"6,9"
09282.mp4,0.87,0.8,0,0,0,-1,-1,-1,-1,0,0,"1,2"
09283.mp4,0,-1,0,0,0,0.93,0,-1,-1,0.8,0,"6,10"
09284.mp4,0,-1,0.89,0,0,-1,-1,0,0.9,-1,0,"3,9"
09286.mp4,0.81,0.74,0,0,0,-1,0,-1,0,0,-1,"1,2"
09287.mp4,0,-1,0.9,0,0,-1,0.8,0,-1,0,0,"3,7"
09291.mp4,0,-1,0.94,0,0,-1,-1,0,0.85,-1,0,"3,9"
09292.mp4,0,0,0,0,0,0.9,0,0,-1,0.76,0,"6,10"
09293.mp4,0,0,0,0,0,0.95,0,0,-1,0.8,0,"6,10"
09294.mp4,0,0,0.96,0,0,0,0.83,0,-1,-1,0,"3,7"
09295.mp4,0,0,0,0,0,0.94,0,0,0.72,-1,-1,"6,9"
09296.mp4,0,0,-1,0,0,-1,-1,0,0.88,0.72,-1,"9,10"
09298.mp4,-1,-1,0,0,0,0.91,-1,0,0,0.72,-1,"6,10"
09299.mp4,0.77,0.79,0,0,0,-1,0,-1,0,-1,-1,"1,2"
09301.mp4,0,-1,-1,0,0,0,0.85,0,0.8,0,0,"7,9"
09302.mp4,-1,0.81,0,0,0,0,-1,-1,0.72,0,-1,"2,9"
09303.mp4,-1,0.8,0,0,0,-1,0,-1,0.8,-1,0,"2,9"
09304.mp4,0,0,0,0,0,0.83,0.83,0,-1,-1,-1,"6,7"
09306.mp4,-1,0,0.81,0,0,0,0.9,0,0,0,0,"3,7"
09307.mp4,0.9,0.86,0,0,0,0,0,-1,-1,0,-1,"1,2"
09308.mp4,0,0,0.88,0,0,0,-1,0,0.82,-1,0,"3,9"
09310.mp4,0,-1,0.85,0,0,0,0.84,0,0.88,0,0,"3,7,9"
09312.mp4,0,-1,-1,0,0,-1,-1,-1,0.91,0.77,-1,"9,10"
09313.mp4,0,0,0,0,0,0.9,0,0,0.85,0.78,-1,"6,9,10"
09315.mp4,0.77,0,0,0,0,0.87,0,0,0,-1,-1,"1,6"
09317.mp4,-1,-1,0,0,0,-1,-1,-1,-1,0.8,0.93,"10,11"
09318.mp4,0,-1,0,0,0,0.93,0,0,0.8,-1,0,"6,9"
09319.mp4,0,0,0.87,0,0,-1,-1,0,0.81,-1,-1,"3,9"
09320.mp4,0,0,0.94,0,0,0.87,-1,0,-1,0,0,"3,6"
09321.mp4,0,0.79,0,-1,0,-1,0,0.82,0,0,0,"2,8"
09322.mp4,0,0.81,0,0,0,-1,0,-1,0.88,-1,-1,"2,9"
09326.mp4,0.89,0.76,0,0,0,0,0,-1,-1,0,-1,"1,2"
09327.mp4,-1,0.77,0,0,0,0,0,-1,0.88,0,-1,"2,9"
09328.mp4,0.91,0.82,0,0,0,0,0,-1,-1,0,-1,"1,2"
09329.mp4,0.94,0.76,0,0,0,-1,0,-1,-1,0,-1,"1,2"
09330.mp4,0.93,0.86,0,0,0,-1,0,-1,-1,0,-1,"1,2"
09332.mp4,-1,-1,0,0,0,0.94,0,0,-1,0.78,0,"6,10"
09333.mp4,0,-1,0.96,0,0,0,0.85,0,-1,0,0,"3,7"
09334.mp4,0,-1,0.88,0,0,-1,-1,0,0.86,-1,0,"3,9"
09335.mp4,0,-1,0,-1,0,-1,0,-1,-1,0.86,0.92,"10,11"
09336.mp4,0.91,0.83,0,0,0,0,-1,-1,-1,0,0,"1,2"
09339.mp4,0,0,0,0,0,0.87,0,0,0.95,0.8,-1,"6,9,10"
09340.mp4,-1,-1,0,0,0,0.91,0,0,0.8,-1,0,"6,9"
09341.mp4,0,-1,0,0,0,0.89,0,-1,0.88,-1,0,"6,9"
09342.mp4,0,-1,0.86,0,0,0.8,0,0,-1,-1,0,"3,6"
09343.mp4,0,-1,-1,0,0,-1,0.91,0,0.75,0,0,"7,9"
09344.mp4,0.93,0.76,0,0,0,0,0,-1,-1,0,0,"1,2"
09345.mp4,0,0,0.82,0,0,0.9,0,0,0.8,-1,0,"3,6,9"
09348.mp4,-1,0.84,0,0,0,0.93,0,-1,-1,0,-1,"2,6"
09350.mp4,0,0,-1,0,0,0.9,0,0,0.9,-1,0,"6,9"
09351.mp4,0.89,0.84,0,0,0,0,-1,-1,-1,-1,-1,"1,2"
09352.mp4,0,0,0,0,0,0.93,0,0,-1,0.77,0,"6,10"
09353.mp4,-1,0.85,0,0,0,-1,0,0.8,0,0,-1,"2,8"
09355.mp4,0,0,-1,0,0,0.91,-1,0,0,0.73,-1,"6,10"
09356.mp4,0,-1,-1,-1,0,0,0.92,0,0.88,0,0,"7,9"
09358.mp4,-1,0,-1,0,0,0.87,0.82,0,-1,-1,0,"6,7"
09360.mp4,0,0,0,0,0,0.94,0,0,-1,0.86,0,"6,10"
09361.mp4,0.82,0.84,-1,0,0,-1,-1,0,-1,0,0,"1,2"
09364.mp4,0,-1,0,0,0,-1,0,0,-1,0.92,0.92,"10,11"
09367.mp4,0.95,-1,0,0,0,0.93,0,-1,-1,0,0,"1,6"
09370.mp4,0,0,0,0,0,0.84,-1,0,0.85,0.78,-1,"6,9,10"
09371.mp4,0.94,0.77,0,0,0,0,0,-1,-1,0,0,"1,2"
09372.mp4,0,0,0,0,0,-1,-1,0,0.83,0.86,-1,"9,10"
09375.mp4,-1,0,0,0,0,0.92,0,0,-1,0.82,0,"6,10"
09376.mp4,0,0,0,0,0,0.96,0,0,-1,0.95,0,"6,10"
09378.mp4,0,0,0.84,0,0,0,0.91,0,-1,-1,0,"3,7"
09379.mp4,0,0,-1,0,0,0.81,0,0,0.87,-1,-1,"6,9"
09380.mp4,-1,-1,0,0,0,0.9,0,0,0,0.77,-1,"6,10"
09381.mp4,0,0.86,0,0,0,-1,0,-1,-1,0.7,0,"2,10"
09382.mp4,0,0,0,0,0,0.95,0,0,-1,0.78,0,"6,10"
09384.mp4,0,0,0,0,0,0.94,0,0,0.75,0.78,0,"6,9,10"
09385.mp4,0,0,0.85,0,0,0,0.67,0,-1,-1,0,"3,7"
09386.mp4,0,0,-1,0,0,0.87,-1,0,0.74,-1,0,"6,9"
09388.mp4,0,0,0.88,0,0,0.8,-1,0,-1,-1,0,"3,6"
09389.mp4,0,0,0.84,0,0,0.9,-1,0,-1,0,0,"3,6"
09391.mp4,0,0,0,-1,0,-1,-1,0,0.93,0.82,0.7,"9,10,11"
09395.mp4,0,0,-1,0,0,0.75,0,0,0.93,0,0,"6,9"
09396.mp4,-1,0.8,0,0,0,-1,0,0,0.84,-1,0,"2,9"
09398.mp4,0,0,0.79,0,0,0.85,0,0,-1,-1,0,"3,6"
09400.mp4,0,-1,-1,0,0,-1,-1,0,0.89,0.78,-1,"9,10"
09402.mp4,0,0,0,0,0,0.91,0,0,-1,0.8,0,"6,10"
09403.mp4,0,0,0,0,0,0.95,0,0,-1,0.84,0,"6,10"
09405.mp4,0.84,-1,0,0,0,0.91,0,0,-1,-1,-1,"1,6"
09408.mp4,0,0,-1,0,0,-1,0.81,0,0.8,-1,-1,"7,9"
09410.mp4,-1,-1,-1,0,0,0,0.81,0,0.78,-1,-1,"7,9"
09413.mp4,0,0,0.92,0,0,0,0.86,0,-1,0,0,"3,7"
09414.mp4,-1,0,0.87,0,0,0.93,-1,0,-1,-1,0,"3,6"
09417.mp4,-1,0,-1,0,0,0.82,0,0,0.9,-1,-1,"6,9"
09418.mp4,0,0,-1,0,0,0.91,-1,0,-1,0.78,-1,"6,10"
09419.mp4,0,0,-1,0,0,0.96,0,0,-1,0.72,0,"6,10"
09420.mp4,0.88,0.82,0,0,0,0,-1,-1,-1,0,-1,"1,2"
09421.mp4,0,0.79,0,0,0,-1,-1,-1,0.83,0,-1,"2,9"
09422.mp4,0,0,0.8,0,0,0,0.92,0,-1,-1,0,"3,7"
09423.mp4,0,0,0,0,0,0.86,0,0,0.76,0.8,-1,"6,9,10"
09426.mp4,0,0,-1,0,0,0.71,0.89,0,-1,-1,0,"6,7"
09428.mp4,0.88,0.86,0,0,0,-1,0,-1,-1,0,0,"1,2"
09429.mp4,0.93,0.85,0,0,0,0,0,0,-1,0,-1,"1,2"
09431.mp4,0,0,-1,0,0,0.95,0,0,-1,0.86,0,"6,10"
09434.mp4,0,-1,0,0,0,-1,0,0,0.84,0.82,0,"9,10"
09435.mp4,0,-1,0.8,0,0,0,0.88,0,0,0,0,"3,7"
09437.mp4,0,0,0.91,0,0,0.9,-1,0,0.84,-1,0,"3,6,9"
09438.mp4,0,-1,-1,0,0,-1,0.89,-1,0.76,0,-1,"7,9"
09441.mp4,0.82,0.79,0,0,0,0,0,-1,0,0,0,"1,2"
09442.mp4,0,0,-1,0,0,0.89,0,0,0.78,-1,0,"6,9"
09444.mp4,0,0,0.87,0,0,0,0.93,0,-1,-1,0,"3,7"
09445.mp4,0,0,0,0,0,0.93,0,0,0.8,0.95,0,"6,9,10"
09446.mp4,-1,0.87,0,0,0,-1,-1,-1,0.8,0,-1,"2,9"
09447.mp4,0,0,0.9,0,0,0,-1,0,0.78,-1,0,"3,9"
09454.mp4,-1,0.78,0,-1,0,0,0,0.9,0,0,0,"2,8"
09457.mp4,0,0,0.91,0,0,-1,0.88,0,0,0,0,"3,7"
09458.mp4,0,-1,0.95,0,0,0.85,0,0,-1,-1,0,"3,6"
09459.mp4,0,0,-1,0,0,0.95,0,0,-1,0.8,0,"6,10"
09460.mp4,0,0,0.93,0,0,-1,0.85,0,-1,-1,0,"3,7"
09461.mp4,0,0,0.93,0,0,0,0.83,0,-1,-1,0,"3,7"
09463.mp4,-1,0.8,0,0,-1,0,0,-1,0.85,-1,-1,"2,9"
09465.mp4,-1,0.86,0,0,0,0,-1,0.85,-1,0,-1,"2,8"
09466.mp4,0.89,0.8,0,0,0,0,0,-1,-1,0,-1,"1,2"
09467.mp4,0,0,0.88,0,0,0,-1,0,0.83,0,0,"3,9"
09468.mp4,0,0,0.88,0,0,0.87,0,0,0.77,-1,0,"3,6,9"
09469.mp4,0,-1,0.89,0,0,-1,0,0,0.82,-1,0,"3,9"
09470.mp4,0.83,-1,0,0,0,0.84,0,-1,-1,-1,0,"1,6"
09473.mp4,0,0,-1,0,0,0.94,0,0,-1,0.77,0,"6,10"
09474.mp4,0,0,0.83,0,0,0,-1,0,0.79,-1,0,"3,9"
09476.mp4,0,-1,0,0,0,-1,-1,-1,0.93,0.73,-1,"9,10"
09477.mp4,0,0,0,0,0,0.94,0,0,-1,0.78,0,"6,10"
09479.mp4,-1,0.91,0,0,0,0,0,0.84,-1,0,-1,"2,8"
09480.mp4,0,-1,0,0,0,0.8,0,0,0.88,0.77,-1,"6,9,10"
09481.mp4,0,0,-1,0,0,0,0.86,0,0.74,-1,0,"7,9"
09483.mp4,0,0,0.87,0,0,0,0.77,0,0.77,-1,0,"3,7,9"
09486.mp4,0,0,-1,0,0,-1,-1,0,0.7,0.82,-1,"9,10"
09488.mp4,-1,-1,0,0,0,0.83,0,0,0.75,-1,0,"6,9"
09489.mp4,0,0,0.81,0,0,-1,-1,0,0.75,-1,0,"3,9"
09492.mp4,0,0,0.87,0,0,0.73,-1,0,-1,-1,0,"3,6"
09495.mp4,0.94,0.73,0,0,0,-1,0,0,0,0,0,"1,2"
09496.mp4,0,0,0.77,0,0,-1,0,0,0.84,-1,0,"3,9"
09498.mp4,0,0,0.93,0,0,0.89,0,0,-1,-1,0,"3,6"
09500.mp4,0,-1,0,0,0,0.8,0,0,0.86,-1,-1,"6,9"
09501.mp4,0,-1,0.88,0,0,-1,0.83,0,0.76,-1,0,"3,7,9"
09502.mp4,-1,0.83,0,0,0,0,0,-1,0.82,-1,0,"2,9"
09503.mp4,0,-1,0.92,0,0,0,0.83,0,-1,0,0,"3,7"
09505.mp4,0.89,0.78,0,0,0,0,0,-1,0,0,0,"1,2"
09506.mp4,0,-1,-1,0,0,0.75,0,0,-1,0.86,-1,"6,10"
09507.mp4,0,0,0,0,0,0.94,0,0,-1,0.9,0,"6,10"
09508.mp4,0,0,0.91,0,0,0,0.88,0,-1,0,0,"3,7"
09509.mp4,0,0,-1,0,0,0,0.81,0,0.73,0,0,"7,9"
09510.mp4,0,0,0.9,0,0,0,0.82,0,-1,-1,0,"3,7"
09511.mp4,-1,-1,0,0,0,-1,0,-1,-1,0.85,0.9,"10,11"
09512.mp4,0,0,0.85,0,0,-1,0.88,0,0.7,0,0,"3,7,9"
09513.mp4,0.9,0.85,0,0,0,0,0,-1,0,0,0,"1,2"
09514.mp4,0,-1,0,0,0,0.84,0,-1,0.92,0.8,0,"6,9,10"
09516.mp4,0,0,-1,0,0,0.89,0,0,-1,0.82,0,"6,10"
09517.mp4,0.94,0.75,0,0,0,0,0,-1,-1,0,0,"1,2"
09518.mp4,0,0,0.84,0,0,-1,-1,0,0.84,-1,0,"3,9"
09519.mp4,0,-1,-1,0,0,-1,0.94,0,0.82,0,0,"7,9"
09521.mp4,0,0,0.89,0,0,-1,0.87,0,-1,0,0,"3,7"
09522.mp4,0.74,0.9,0,0,0,0,0,-1,-1,0,-1,"1,2"
09523.mp4,0,0,-1,0,0,0.89,-1,0,0.76,-1,0,"6,9"
09524.mp4,0,0,0.88,0,0,0.84,-1,0,-1,-1,0,"3,6"
09525.mp4,0,0,0.9,0,0,0.8,-1,0,-1,-1,0,"3,6"
09526.mp4,0,-1,0,0,0,-1,-1,0,0.75,0.9,0.87,"9,10,11"
09527.mp4,0,-1,-1,0,0,-1,0,-1,-1,0.9,0.92,"10,11"
09528.mp4,0,-1,0.87,0,0,0,0.82,0,0,0,0,"3,7"
09530.mp4,-1,0,0,0,0,0.93,-1,0,-1,0.77,0,"6,10"
09532.mp4,0.88,-1,0,0,0,0.86,0,-1,0,0,0,"1,6"
09533.mp4,0,0,-1,0,0,0.93,-1,0,-1,0.85,-1,"6,10"
09535.mp4,0,0,0.93,0,0,0,0.89,0,0,0,0,"3,7"
09536.mp4,-1,0,0,0,0,0.95,-1,0,-1,0.86,0,"6,10"
09538.mp4,0,0,0,0.62,0,-1,0.86,0,-1,0,0,"4,7"
09539.mp4,0,0,0.88,0,0,0,0.82,0,-1,-1,0,"3,7"
09540.mp4,0,-1,-1,0,0,0,0.91,-1,0.71,0,0,"7,9"
09541.mp4,0,-1,0.77,0,0,-1,0,0,0.84,-1,0,"3,9"
09542.mp4,0,0,0.81,0,0,0.88,0,0,-1,-1,0,"3,6"
09545.mp4,0,0.85,0,0,0,0,0,0.9,0,0,-1,"2,8"
09546.mp4,-1,0.84,0,0,0,0,-1,-1,0.78,-1,-1,"2,9"
09550.mp4,0.87,0.73,0,0,0,0,0,-1,0,0,-1,"1,2"
09552.mp4,0,0,0,0,0,0.93,0,0,0.75,-1,-1,"6,9"
09553.mp4,0,0,-1,0,0,-1,0.8,0,0.86,-1,0,"7,9"
09554.mp4,0,0,0,0,0,0.95,0,0,-1,0.74,0,"6,10"
09555.mp4,0,0,0.84,0,0,0,0.96,0,0,0,0,"3,7"
09556.mp4,0,0.87,0,0,0,0,0,-1,-1,0.78,-1,"2,10"
09557.mp4,0.83,0.78,0,0,0,0,0,-1,0,-1,-1,"1,2"
09558.mp4,0.82,0,0,0,0,0.93,0,0,-1,-1,0,"1,6"
09559.mp4,0,0,0,0,0,0.96,0,0,-1,0.85,0,"6,10"
09560.mp4,-1,0.82,0,0,0,-1,0,-1,0.85,-1,-1,"2,9"
09561.mp4,0.94,0.8,0,0,0,0,-1,0,-1,0,-1,"1,2"
09562.mp4,0.92,0.76,0,0,0,0,0,0,-1,0,0,"1,2"
09563.mp4,0.96,0.82,0,0,0,0,0,-1,-1,0,-1,"1,2"
09564.mp4,0,0,0,0,0,0.9,0,0,0.62,-1,0,"6,9"
09565.mp4,0,0,0.84,0,0,0,0.89,0,-1,0,0,"3,7"
09568.mp4,0,0,0.94,0,0,0,0.81,0,-1,-1,0,"3,7"
09572.mp4,0,0,0.94,0,0,0,0.79,0,-1,-1,0,"3,7"
09573.mp4,0,0,0.92,0,0,0,0.78,0,0,-1,0,"3,7"
09574.mp4,0.95,0.78,0,0,0,-1,0,-1,-1,0,-1,"1,2"
09576.mp4,0,0,0,0,0,0.94,0,0,-1,0.77,0,"6,10"
09577.mp4,0.9,0.8,0,0,0,0,0,-1,-1,0,0,"1,2"
09578.mp4,0,0,0,0,0,0.94,0,0,0.62,-1,0,"6,9"
09579.mp4,0.91,0.75,-1,0,0,0,0,-1,-1,0,0,"1,2"
09582.mp4,0,-1,0.8,0,0,-1,-1,0,0.83,-1,0,"3,9"
09584.mp4,0,0,0.89,0,0,0,-1,0,0.8,-1,0,"3,9"
09585.mp4,0,-1,0,0,0,-1,-1,0,0.92,0.72,-1,"9,10"
09586.mp4,0,0,0.94,0,0,0.81,-1,0,-1,-1,0,"3,6"
09588.mp4,-1,-1,-1,0,0,0.89,-1,0,0.8,-1,0,"6,9"
09589.mp4,0,0,0.85,0,0,0,0.84,0,-1,-1,0,"3,7"
09591.mp4,0,0,0.94,0,0,0,-1,0,0.75,0,0,"3,9"
09593.mp4,-1,0.89,0,0,0,-1,0,0.85,-1,0,-1,"2,8"
09595.mp4,0,-1,0,0,0,-1,-1,0,0.87,0.65,-1,"9,10"
09596.mp4,0.93,0.74,0,0,0,0,0,-1,0,0,0,"1,2"
09597.mp4,0,0,0.93,0,0,0.81,0,0,0.88,-1,0,"3,6,9"
09598.mp4,0,-1,-1,0,0,-1,0.84,-1,0.87,0,0,"7,9"
09599.mp4,0,0,0.78,-1,0,0,0.82,0,0.75,-1,0,"3,7,9"
09601.mp4,0,0,0,0,0,0.94,0,0,0,0.82,0,"6,10"
09603.mp4,0,-1,0,0,0,-1,0,0,-1,0.86,0.97,"10,11"
09604.mp4,0,0.89,0,-1,0,0,0,0.82,0,-1,-1,"2,8"
09606.mp4,-1,0.81,0,0,0,-1,0,-1,0.82,-1,-1,"2,9"
09607.mp4,-1,-1,0.89,0,0,0,0.77,0,-1,0,0,"3,7"
09609.mp4,0,0.86,0,-1,0,0,0,0.84,0,0,0,"2,8"
09610.mp4,0,0,-1,0,0,-1,0.89,0,0.8,-1,0,"7,9"
09611.mp4,0.95,0.78,0,0,0,0,0,-1,-1,0,0,"1,2"
09612.mp4,0,0,0,0,0,0.93,0,0,-1,0.88,0,"6,10"
09614.mp4,0.94,0.75,0,0,0,0,0,-1,0,0,0,"1,2"
09615.mp4,0.88,0.81,0,0,0,0,0,0.84,0,0,0,"1,2,8"
09616.mp4,-1,-1,0.88,0,0,-1,0,0,0.85,0,0,"3,9"
09618.mp4,0,0,0.91,0,0,0,0.8,0,-1,-1,0,"3,7"
09619.mp4,0,0,0,0,0,0.88,0,0,0,0.7,0,"6,10"
09620.mp4,-1,0.76,0,0,0,-1,-1,0,0.93,-1,-1,"2,9"
09622.mp4,0,0,0.79,0,0,0,0.87,0,-1,0,0,"3,7"
09623.mp4,0,0,0.92,0,0,-1,0.83,0,-1,0,0,"3,7"
09624.mp4,-1,0.8,0,-1,0,0,0,-1,0,0.8,-1,"2,10"
09625.mp4,-1,0.76,0,0,0,-1,0,0,0,-1,0.77,"2,11"
09626.mp4,-1,-1,0,0,0,0.77,0,0,0.94,-1,-1,"6,9"
09627.mp4,0,0,-1,0,0,0.95,0,0,-1,0.72,0,"6,10"
09628.mp4,0,-1,0.85,0,0,0,0.9,0,-1,0,0,"3,7"
09630.mp4,0,0,0.94,0,0,0,0.73,0,-1,-1,0,"3,7"
09632.mp4,0,0,0,0,0,0.94,0,0,-1,0.82,0,"6,10"
09633.mp4,0,-1,0,0,0,0.83,-1,-1,0.87,-1,0,"6,9"
09634.mp4,0,0,0,0,0,0.87,0,0,0.73,-1,0,"6,9"
09636.mp4,0,0,0,0,0,0.95,0,0,0.8,-1,0,"6,9"
09637.mp4,0,0,0.9,0,0,0,0.82,0,-1,0,0,"3,7"
09639.mp4,0,-1,0.94,0,0,0.73,-1,0,-1,-1,0,"3,6"
09640.mp4,0,-1,0.91,0,0,0.87,-1,0,-1,-1,0,"3,6"
09644.mp4,0,-1,0.89,0,0,-1,-1,0,0.82,-1,0,"3,9"
09645.mp4,0.84,-1,-1,0,0,-1,0,0,-1,0.76,0,"1,10"
09647.mp4,0,0,0.77,0,0,-1,0.84,0,-1,0,0,"3,7"
09649.mp4,0,-1,0.93,0,0,0.84,0,0,-1,-1,0,"3,6"
09656.mp4,0,0,0.8,0,0,0,0.83,0,-1,0,0,"3,7"
09657.mp4,0,-1,0,0,0,0.95,0,0,-1,0.86,-1,"6,10"
09660.mp4,0,0,0.89,0,0,0,0.91,0,0,0,0,"3,7"
09662.mp4,0,0,0.89,0,0,0,0.86,0,0.7,0,0,"3,7,9"
09664.mp4,0,0,0.93,0,0,-1,-1,0,0.9,-1,0,"3,9"
09665.mp4,0,-1,-1,0,0,0.85,0,0,0.82,-1,0,"6,9"
09666.mp4,0,-1,0,0,0,-1,-1,0,0.75,0.82,0.82,"9,10,11"
09667.mp4,0,0,0.87,0,0,0,-1,0,0.88,-1,0,"3,9"
09668.mp4,0.96,0.89,0,0,0,0,0,-1,-1,0,0,"1,2"
09669.mp4,0,0,0.9,0,0,0,0.82,0,-1,-1,0,"3,7"
09670.mp4,0,0,0.87,0,0,0,0.87,0,-1,-1,0,"3,7"
09672.mp4,0,0,0.92,0,0,0,0.8,0,0,0,0,"3,7"
09673.mp4,0,0,0.8,0,0,-1,-1,0,0.94,-1,0,"3,9"
09674.mp4,0,0,0.84,0,0,0,0.8,0,-1,0,0,"3,7"
09676.mp4,0.9,0.71,0,0,0,0,-1,-1,0,0,0,"1,2"
09677.mp4,0,0,0.74,0,0,0,0.89,0,-1,0,0,"3,7"
09678.mp4,0.88,0.78,0,0,0,0,0,-1,0,0,-1,"1,2"
09679.mp4,0,0,0,0,0,0.95,0,0,0,0.8,0,"6,10"
09680.mp4,0,0,0.96,0,0,0,0.75,0,-1,0,0,"3,7"
09681.mp4,0.91,0.78,0,0,0,-1,0,-1,-1,0,0,"1,2"
09682.mp4,0,0,0.95,0,0,0,0.85,0,0,0,0,"3,7"
09686.mp4,0.82,0.83,0,0,0,0,0,-1,0,0,-1,"1,2"
09687.mp4,0,0,0.93,0,0,0,0.83,0,0,-1,0,"3,7"
09688.mp4,0,-1,0.82,0,0,-1,-1,0,0.78,-1,0,"3,9"
09689.mp4,-1,0,0,0,0,-1,0,-1,-1,0.9,0.82,"10,11"
09692.mp4,0,0,0.93,0,0,0,0.88,0,0,0,0,"3,7"
09693.mp4,0.93,0.75,0,0,0,0,0,-1,-1,0,0,"1,2"
09695.mp4,0,0,0.88,0,0,0,0.89,0,-1,0,0,"3,7"
09697.mp4,0,0,0.88,0,0,0,-1,0,0.85,-1,0,"3,9"
09698.mp4,0.95,0.73,0,0,0,0,0,-1,0,0,0,"1,2"
09699.mp4,0,0,0,0,0,0.88,0,0,-1,0.77,0,"6,10"
09700.mp4,0,-1,0,0,0,0.97,0,0,-1,0.83,0,"6,10"
09702.mp4,0.91,0.8,0,0,0,0,0,-1,0,0,0,"1,2"
09703.mp4,0,0,0.83,0,0,-1,0.91,0,-1,-1,0,"3,7"
09704.mp4,0.92,0.8,0,0,0,0,0,-1,0,0,0,"1,2"
09705.mp4,0,0,0,0,0,0.95,0,0,-1,0.85,0,"6,10"
09706.mp4,0.92,0.77,0,0,0,0,0,-1,0,0,-1,"1,2"
09708.mp4,0,0,0.93,0,0,0,0.79,0,-1,0,0,"3,7"
09709.mp4,-1,-1,0,0,0,-1,-1,0,0.75,0.88,-1,"9,10"
09712.mp4,0,0,0,0,0,0.95,0,0,-1,0.85,0,"6,10"
09713.mp4,-1,0,0.87,0,0,0,0.85,0,0,-1,0,"3,7"
09717.mp4,0,0,0,0,0,0.94,0,0,-1,0.75,0,"6,10"
09721.mp4,0.94,0.82,0,0,0,0,0,-1,-1,0,0,"1,2"
09722.mp4,0,0,0.92,0,0,0,0.92,0,0,0,0,"3,7"
09724.mp4,0.95,0.8,0,0,0,-1,0,-1,-1,-1,0,"1,2"
09725.mp4,0,0,0.93,0,0,0,0.83,0,-1,0,0,"3,7"
09726.mp4,-1,-1,0.86,0,0,0,0.89,0,0,0,0,"3,7"
09728.mp4,0,0,0.94,0,0,0,0.76,0,0,0,0,"3,7"
09729.mp4,0,0,0.93,0,0,0,0.91,0,-1,0,0,"3,7"
09730.mp4,0.9,0.83,0,0,0,0,-1,-1,-1,0,0,"1,2"
09731.mp4,0.79,0.81,0,0,0,0,-1,-1,0,0,0,"1,2"
09734.mp4,0,0,0.84,0,0,0,0.91,0,-1,0,0,"3,7"
09735.mp4,0,0,0.85,0,0,0,0.86,0,-1,-1,0,"3,7"
09736.mp4,0,0,0.95,0,0,-1,0.81,0,0,0,0,"3,7"
09739.mp4,0,0,0.94,0,0,0,0.86,0,0,0,0,"3,7"
09741.mp4,0,0,0.93,0,0,0,0.82,0,0,-1,0,"3,7"
09743.mp4,0,-1,0.9,0,0,0,0.86,0,-1,0,0,"3,7"
09744.mp4,0,0,0.96,0,0,0,0.88,0,-1,0,0,"3,7"
09745.mp4,0,0,0.92,0,0,0,0.85,0,0,0,0,"3,7"
09746.mp4,0,-1,0.96,0,0,-1,0.83,0,-1,-1,0,"3,7"
09749.mp4,0,0,0.88,0,0,0.83,-1,0,-1,-1,0,"3,6"
09750.mp4,0,0,0.87,0,0,0,0.93,0,0.75,0,0,"3,7,9"
09752.mp4,0,0,0.79,0,0,0,0.88,0,-1,0,0,"3,7"
09753.mp4,0,0,0.89,0,0,-1,0.87,0,-1,-1,0,"3,7"
09755.mp4,0,-1,0,0,0,0.82,0,0,0.9,0.84,-1,"6,9,10"
09756.mp4,0,0,-1,0,0,-1,-1,0,0.8,0.8,0.7,"9,10,11"
09757.mp4,0,0,0.92,0,0,0,0.78,0,-1,0,0,"3,7"
09758.mp4,0,0,0.88,0,0,0,0.9,0,0,0,0,"3,7"
09759.mp4,0,0,0.84,0,0,-1,0.94,0,0,-1,0,"3,7"
09761.mp4,0,0.89,0,0,0,0,0,0.82,-1,-1,-1,"2,8"
